full_name,Buse Readability trend,Buse Readability pvalue,framework,Scalabrino Readability trend,Scalabrino Readability pvalue,FANIN trend,FANIN pvalue,FANOUT trend,FANOUT pvalue,CC trend,CC pvalue,CCM trend,CCM pvalue,CCS trend,CCS pvalue,EC trend,EC pvalue,KNTS trend,KNTS pvalue,NPATH trend,NPATH pvalue,NPLOG trend,NPLOG pvalue,PL trend,PL pvalue,LOC trend,LOC pvalue,DLOC trend,DLOC pvalue,Executable Line of Code trend,Executable Line of Code pvalue,CLOC trend,CLOC pvalue,BL trend,BL pvalue,NV trend,NV pvalue,AM trend,AM pvalue,NPRM trend,NPRM pvalue,NPM trend,NPM pvalue,PM trend,PM pvalue,LM trend,LM pvalue,STMT trend,STMT pvalue,DSTMT trend,DSTMT pvalue,ESTMT trend,ESTMT pvalue,CCR trend,CCR pvalue,WMC trend,WMC pvalue,NOC trend,NOC pvalue,DIT trend,DIT pvalue,LCOM trend,LCOM pvalue,CBO trend,CBO pvalue,RFC trend,RFC pvalue,NIV trend,NIV pvalue,questions trend,questions pvalue
googlearchive/android-google-accounts,no trend,1.0,googlearchive,increasing,0.007988373512078484,decreasing,6.64502738743078e-05,decreasing,4.584125525419758e-05,decreasing,5.32827857084861e-05,decreasing,5.32827857084861e-05,decreasing,5.32827857084861e-05,decreasing,5.696670347732358e-05,decreasing,6.64502738743078e-05,decreasing,5.32827857084861e-05,decreasing,7.154777821183345e-05,decreasing,4.592393370450587e-05,decreasing,3.946478148186827e-05,decreasing,4.547063259208173e-05,decreasing,4.2501020781182675e-05,decreasing,0.007179845527056639,increasing,0.008852541481428222,decreasing,5.696670347732358e-05,decreasing,4.547063259208173e-05,no trend,0.0992094902851024,increasing,5.696670347732358e-05,decreasing,5.696670347732358e-05,decreasing,4.547063259208173e-05,decreasing,4.2501020781182675e-05,decreasing,4.547063259208173e-05,decreasing,4.2501020781182675e-05,increasing,0.006136558043508433,decreasing,4.942943824781665e-05,no trend,1.0,decreasing,5.0515952323859636e-05,decreasing,4.547063259208173e-05,decreasing,4.547063259208173e-05,decreasing,4.547063259208173e-05,decreasing,4.547063259208173e-05,increasing,5.10702591327572e-15
googlearchive/android-BluetoothChat,no trend,1.0,googlearchive,decreasing,4.440892098500626e-16,increasing,4.440892098500626e-16,increasing,1.4943601911454607e-13,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.10839815810715159,no trend,1.0,increasing,1.4943601911454607e-13,increasing,4.085620730620576e-13,increasing,1.4943601911454607e-13,increasing,1.4943601911454607e-13,increasing,1.4943601911454607e-13,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,1.4943601911454607e-13,increasing,1.4943601911454607e-13,increasing,1.4943601911454607e-13,decreasing,1.4943601911454607e-13,no trend,1.0,no trend,0.10839815810715159,no trend,1.0,decreasing,4.085620730620576e-13,no trend,1.0,no trend,1.0,increasing,1.4943601911454607e-13,increasing,0.0
googlearchive/android-MediaEffects,no trend,1.0,googlearchive,decreasing,1.709743457922741e-14,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.10839815810715159,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,4.196643033083092e-14,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,4.196643033083092e-14,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,6.195044477408373e-14
googlearchive/android-SynchronizedNotifications,increasing,1.0819338758238928e-09,googlearchive,increasing,2.010032460475486e-07,increasing,0.01619270702883724,increasing,5.10270048437178e-10,increasing,0.012628386584100149,no trend,0.09104109200443289,increasing,0.012628386584100149,no trend,0.09104109200443289,no trend,0.621392804345875,no trend,0.09104109200443289,no trend,0.09104109200443289,increasing,6.937785901328652e-10,increasing,6.937785901328652e-10,increasing,0.01619270702883724,increasing,6.937785901328652e-10,increasing,1.0819338758238928e-09,no trend,0.09104109200443289,no trend,0.09104109200443289,no trend,0.09104109200443289,no trend,0.09104109200443289,no trend,0.09104109200443289,no trend,0.09104109200443289,no trend,0.09104109200443289,increasing,6.937785901328652e-10,increasing,0.01619270702883724,increasing,6.937785901328652e-10,increasing,5.081851162103135e-09,no trend,0.09104109200443289,no trend,0.09104109200443289,no trend,0.09104109200443289,no trend,0.621392804345875,increasing,0.01619270702883724,no trend,0.09104109200443289,no trend,0.09104109200443289,increasing,5.125011526274648e-12
googlearchive/android-LNotifications,no trend,1.0,googlearchive,decreasing,4.18554080283684e-13,increasing,4.18554080283684e-13,increasing,4.18554080283684e-13,increasing,4.18554080283684e-13,increasing,4.18554080283684e-13,increasing,4.18554080283684e-13,increasing,4.18554080283684e-13,increasing,4.18554080283684e-13,increasing,4.18554080283684e-13,increasing,4.18554080283684e-13,increasing,2.1738166822160565e-13,increasing,4.18554080283684e-13,increasing,4.18554080283684e-13,increasing,4.18554080283684e-13,increasing,4.18554080283684e-13,increasing,4.18554080283684e-13,increasing,1.7790213746593508e-12,decreasing,4.18554080283684e-13,decreasing,4.18554080283684e-13,increasing,1.7790213746593508e-12,decreasing,4.18554080283684e-13,decreasing,4.18554080283684e-13,increasing,1.7790213746593508e-12,increasing,4.18554080283684e-13,increasing,4.18554080283684e-13,decreasing,2.1738166822160565e-13,increasing,4.18554080283684e-13,no trend,1.0,increasing,2.1738166822160565e-13,decreasing,4.18554080283684e-13,increasing,4.18554080283684e-13,decreasing,4.18554080283684e-13,decreasing,1.7790213746593508e-12,increasing,6.733356094912324e-10
googlearchive/android-RecyclerView,no trend,1.0,googlearchive,decreasing,7.922551503725117e-13,decreasing,0.0032972996614504257,decreasing,0.0032972996614504257,decreasing,0.0034335065587578484,decreasing,0.0034335065587578484,decreasing,0.0034335065587578484,decreasing,0.0032972996614504257,decreasing,0.0032972996614504257,decreasing,0.0034335065587578484,decreasing,0.0032972996614504257,decreasing,0.0034335065587578484,decreasing,0.0034335065587578484,decreasing,0.0032972996614504257,increasing,0.0031706266740560984,decreasing,0.0032972996614504257,decreasing,0.0032972996614504257,no trend,1.0,decreasing,0.0032972996614504257,decreasing,0.0032972996614504257,decreasing,0.0032972996614504257,decreasing,0.0032972996614504257,decreasing,0.0032972996614504257,decreasing,0.0034335065587578484,decreasing,0.0032972996614504257,decreasing,0.0034335065587578484,decreasing,0.0031706266740560984,decreasing,0.0034335065587578484,decreasing,0.0032972996614504257,increasing,0.0032972996614504257,decreasing,0.0032972996614504257,decreasing,0.0032972996614504257,decreasing,0.0032972996614504257,no trend,1.0,increasing,0.0
googlearchive/android-HdrViewfinder,no trend,1.0,googlearchive,decreasing,0.0,no trend,0.10263303565946025,no trend,0.10263303565946025,no trend,0.10776378440450674,no trend,0.10263303565946025,no trend,0.10263303565946025,decreasing,3.5003848153358774e-07,decreasing,3.5003848153358774e-07,increasing,1.6699863714109142e-10,decreasing,3.5003848153358774e-07,increasing,3.5003848153358774e-07,increasing,4.440892098500626e-16,decreasing,0.0,increasing,0.0,increasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,3.5003848153358774e-07,decreasing,4.3110132463830553e-07,increasing,2.967821264299175e-07,decreasing,3.5003848153358774e-07,decreasing,3.5003848153358774e-07,decreasing,0.0,decreasing,0.0,no trend,0.10776378440450674,increasing,0.0,increasing,0.0,no trend,1.0,increasing,3.5003848153358774e-07,decreasing,0.0,increasing,0.0,decreasing,3.5003848153358774e-07,decreasing,0.0,increasing,3.774758283725532e-15
googlearchive/android-MediaBrowserService,increasing,2.5490720645393594e-13,googlearchive,decreasing,0.0,decreasing,1.0967804442429951e-10,increasing,0.00044127443708696923,increasing,0.0003722406064112782,increasing,0.0003722406064112782,increasing,0.0003722406064112782,increasing,3.1086244689504383e-15,decreasing,3.086420008457935e-14,decreasing,4.203957182369322e-10,decreasing,1.1637735219949263e-10,decreasing,3.086420008457935e-14,decreasing,3.086420008457935e-14,decreasing,6.390254794208516e-07,decreasing,3.086420008457935e-14,decreasing,4.203957182369322e-10,decreasing,1.309976571661764e-10,decreasing,1.0868579836120773e-07,increasing,3.3306690738754696e-15,decreasing,9.586702298669536e-08,decreasing,1.033692942353781e-07,increasing,1.3322676295501878e-15,increasing,6.409672792528909e-11,decreasing,3.086420008457935e-14,decreasing,8.645328897216586e-11,decreasing,3.086420008457935e-14,increasing,0.0,decreasing,1.0256240301487196e-12,increasing,1.7763568394002505e-15,decreasing,1.0323741861384406e-10,increasing,0.0,decreasing,1.0345073220285883e-07,increasing,3.3306690738754696e-15,increasing,2.0428583728859806e-05,increasing,0.0
googlearchive/android-ScreenCapture,no trend,1.0,googlearchive,no trend,0.9309820677906129,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.9309820677906129,no trend,1.0,no trend,0.9309820677906129,no trend,1.0,no trend,0.9309820677906129,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.9309820677906129,increasing,0.0
googlearchive/android-nearby,decreasing,0.0004366743188808364,googlearchive,decreasing,1.7785772854495008e-13,decreasing,6.888104753244306e-09,decreasing,1.4052930819019593e-08,decreasing,8.101961546103098e-09,decreasing,8.101961546103098e-09,decreasing,8.101961546103098e-09,decreasing,2.220446049250313e-16,decreasing,8.101961546103098e-09,decreasing,0.0027887341308310276,decreasing,0.0027887341308310276,increasing,4.8174856710492264e-06,increasing,1.9749601953833462e-10,increasing,1.0178271780958426e-08,increasing,2.1663099587510004e-06,decreasing,0.0,increasing,1.874844723914748e-10,decreasing,1.5158985178231887e-12,increasing,2.517482897701484e-07,decreasing,0.0,increasing,2.220446049250313e-16,increasing,0.0,increasing,1.9266778616966462e-08,increasing,1.5543122344752192e-15,increasing,8.033573806187633e-13,increasing,1.8879053160780757e-06,decreasing,2.220446049250313e-16,increasing,4.1664449668132875e-12,increasing,1.541495797674486e-08,no trend,0.14686603518324337,increasing,0.0002955081004427651,increasing,1.0658141036401503e-14,increasing,2.517482897701484e-07,increasing,3.240385737512952e-11,increasing,0.0
googlearchive/android-ads,decreasing,5.11289724092201e-05,googlearchive,decreasing,8.513034721602253e-11,decreasing,5.008658376937092e-09,decreasing,1.2210406766799409e-05,decreasing,0.009659890542192517,decreasing,0.007593380885830392,decreasing,0.004227765084339419,decreasing,2.9031770029552817e-05,no trend,0.7744802086623868,increasing,1.9503003040322042e-05,decreasing,1.6450269470169587e-05,decreasing,0.02142534061359136,increasing,2.5911170438153164e-06,decreasing,0.0,increasing,3.2346918477088593e-09,decreasing,2.220446049250313e-15,increasing,1.519402429872585e-05,decreasing,3.1772704467414314e-09,increasing,0.0038660240986838623,decreasing,1.3945921660596383e-05,increasing,3.554682437068024e-06,increasing,1.6021106558516962e-05,increasing,0.0015676617427820005,increasing,3.0242703896732337e-09,decreasing,4.1186625455935655e-05,increasing,9.50857570458652e-09,decreasing,5.329070518200751e-15,increasing,0.003767123094269742,decreasing,2.6996183066785306e-12,increasing,2.3010443239712686e-07,decreasing,0.00034863912970761746,decreasing,0.0,increasing,0.0038660240986838623,decreasing,9.086472308128535e-06,increasing,0.0
googlearchive/android-DeviceOwner,decreasing,9.605649609056854e-13,googlearchive,decreasing,9.605649609056854e-13,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.01632290309208373
googlearchive/android-NfcProvisioning,increasing,9.605649609056854e-13,googlearchive,increasing,7.91037013669893e-10,increasing,3.3306690738754696e-15,increasing,0.0023820201716413525,increasing,0.0023820201716413525,increasing,0.0023820201716413525,increasing,0.0023820201716413525,increasing,0.0031014116511480783,increasing,5.995204332975845e-15,decreasing,2.7131415558656613e-08,increasing,5.995204332975845e-15,increasing,0.0023820201716413525,increasing,0.001972059027208539,decreasing,6.03046501623794e-10,increasing,6.217248937900877e-15,decreasing,2.980060642698845e-12,decreasing,6.03046501623794e-10,decreasing,9.605649609056854e-13,decreasing,6.03046501623794e-10,decreasing,9.605649609056854e-13,increasing,5.995204332975845e-15,decreasing,9.605649609056854e-13,decreasing,6.03046501623794e-10,increasing,0.0023820201716413525,decreasing,6.03046501623794e-10,increasing,0.0023820201716413525,increasing,2.6821700416235217e-10,increasing,3.3306690738754696e-15,decreasing,9.605649609056854e-13,decreasing,9.605649609056854e-13,decreasing,6.03046501623794e-10,increasing,2.237521279369048e-10,decreasing,6.03046501623794e-10,decreasing,3.8689051962137455e-12,increasing,0.0
googlearchive/android-BluetoothAdvertisements,decreasing,0.0033593156717726114,googlearchive,decreasing,5.044751713034756e-06,increasing,5.044751713034756e-06,increasing,5.044751713034756e-06,decreasing,1.688205131245013e-12,decreasing,1.688205131245013e-12,decreasing,1.688205131245013e-12,increasing,5.044751713034756e-06,decreasing,1.688205131245013e-12,decreasing,1.688205131245013e-12,decreasing,1.688205131245013e-12,increasing,1.688205131245013e-12,increasing,1.688205131245013e-12,increasing,1.688205131245013e-12,increasing,1.688205131245013e-12,increasing,1.688205131245013e-12,increasing,5.044751713034756e-06,increasing,1.688205131245013e-12,increasing,1.688205131245013e-12,decreasing,0.0036553530283360836,increasing,1.688205131245013e-12,decreasing,0.0036553530283360836,increasing,1.688205131245013e-12,increasing,1.688205131245013e-12,increasing,1.688205131245013e-12,increasing,1.688205131245013e-12,decreasing,5.044751713034756e-06,increasing,1.688205131245013e-12,no trend,1.0,decreasing,0.0036553530283360836,increasing,1.688205131245013e-12,increasing,1.688205131245013e-12,increasing,1.688205131245013e-12,increasing,0.0036553530283360836,increasing,0.0
googlearchive/friendlyping,increasing,1.6756840149900754e-05,googlearchive,decreasing,1.0654815185695554e-07,decreasing,4.7604760688990666e-07,decreasing,1.6756840149900754e-05,decreasing,4.7604760688990666e-07,decreasing,4.7604760688990666e-07,decreasing,1.0654815185695554e-07,decreasing,1.6756840149900754e-05,decreasing,4.7604760688990666e-07,decreasing,7.832339752322781e-07,decreasing,7.213090409408096e-07,decreasing,4.9252053538229035e-05,decreasing,0.0002556699302775911,no trend,0.05173556020651282,decreasing,6.39128712720538e-05,decreasing,0.0024223753968468653,decreasing,4.6120105940961054e-05,increasing,1.0654815185695554e-07,decreasing,4.6120105940961054e-05,decreasing,7.973853848941559e-05,no trend,0.05360558911652813,increasing,6.39128712720538e-05,decreasing,0.03324283625800062,decreasing,0.0031136894954411076,no trend,0.05173556020651282,decreasing,0.0031136894954411076,decreasing,0.008141120910484467,decreasing,0.010288662961011052,decreasing,0.04318510086801375,decreasing,4.7604760688990666e-07,decreasing,1.0654815185695554e-07,decreasing,6.817676845205511e-05,decreasing,4.6120105940961054e-05,decreasing,1.909242615116824e-07,increasing,4.237972195397788e-10
googlearchive/android-credentials,increasing,2.2382096176443156e-12,googlearchive,decreasing,0.0,decreasing,0.0,decreasing,0.0013136871960834906,decreasing,0.00033302251325273424,decreasing,0.00033302251325273424,decreasing,0.00033302251325273424,decreasing,7.65657093282357e-10,decreasing,0.00032076187213880836,decreasing,0.00033302251325273424,decreasing,0.0,decreasing,1.0094760583001516e-09,decreasing,2.936137999398625e-10,decreasing,2.539302101922658e-12,decreasing,0.0016163823625363616,decreasing,0.0019044192208217403,decreasing,2.2559165424596017e-08,decreasing,1.263790005645582e-05,decreasing,0.0,decreasing,0.0,decreasing,2.4186439517848157e-09,increasing,1.0578204978628492e-12,decreasing,0.0,decreasing,0.004109121689641171,decreasing,0.0002849645318228067,decreasing,0.0016163823625363616,decreasing,0.0004162700468508529,decreasing,0.0,increasing,2.2382096176443156e-12,decreasing,2.2382096176443156e-12,increasing,0.00011083318054594393,no trend,0.2561141500327364,decreasing,0.0,increasing,2.8017722239148668e-05,increasing,0.0
googlearchive/android-FingerprintDialog,decreasing,8.881784197001252e-16,googlearchive,decreasing,5.773159728050814e-15,increasing,5.119216162086104e-11,increasing,0.0,increasing,4.438295553299554e-08,increasing,4.438295553299554e-08,increasing,4.438295553299554e-08,increasing,2.473822036108686e-08,increasing,3.824485794723387e-08,increasing,4.438295553299554e-08,increasing,6.081925851830761e-09,increasing,4.440892098500626e-16,increasing,4.440892098500626e-16,increasing,3.271161563844771e-09,increasing,4.440892098500626e-16,increasing,5.792237800505973e-10,increasing,3.271161563844771e-09,increasing,4.112951601520365e-08,decreasing,3.8584180295231363e-10,decreasing,3.271161563844771e-09,increasing,2.9220888762671038e-05,increasing,1.0125578153719061e-09,decreasing,3.8584180295231363e-10,increasing,2.220446049250313e-16,increasing,2.220446049250313e-16,increasing,4.440892098500626e-16,decreasing,3.549293237092854e-08,increasing,5.610213626994209e-09,no trend,1.0,decreasing,3.5527163706028375e-05,decreasing,3.8584180295231363e-10,increasing,6.129148006905893e-07,decreasing,3.8584180295231363e-10,increasing,5.008717884891212e-10,increasing,0.0
